-7.23339	-78.6239	
-7.33255	-78.7538	
-7.2054	-78.8862	
-6.98326	-78.8373	
-6.91562	-78.83	
-6.97266	-78.9943	
-6.84519	-78.8396	
-6.60961	-78.7369	
-6.6677	-78.7265	
-6.59726	-78.5302	
-6.61411	-78.4607	
-6.43096	-78.3004	
-6.76488	-78.6929	
-6.92151	-78.6953	
-6.98923	-78.3866	
-7.0516	-78.4193	
-7.16147	-78.3528	
-7.04529	-78.21	
-6.85176	-78.2193	
-7.15928	-78.2823	
-7.08218	-78.0502	
-7.02609	-77.561	
-6.96383	-77.8112	
-6.87795	-77.7785	
-6.89204	-77.8386	
-6.85684	-77.7781	
-6.86565	-77.8591	
-7.18892	-77.7318	
-6.99155	-77.4679	
-7.06851	-77.2825	
-7.37066	-77.5882	
-7.35353	-77.7497	
-7.39913	-77.6661	
-7.45755	-77.611	
-7.75146	-77.4586	
-7.56355	-77.386	
-7.52991	-77.9055	
-7.69371	-78.1036	
-7.84004	-78.0455	
-7.62872	-78.0574	
-7.93433	-78.2291	
-8.20798	-78.3059	
-8.35999	-78.4467	
-8.22558	-78.211	
-8.02565	-78.1934	
-8.00734	-78.4762	
-8.13248	-78.5976	
-8.4149	-78.9012	
-8.55193	-78.8411	
-8.31117	-78.918	
-8.39766	-78.4141	
-8.47493	-78.4798	
-8.57199	-78.6122	
-8.42031	-78.5713	
-8.32384	-78.5924	
-8.0581	-78.7552	
-7.76259	-78.4913	
-8.05972	-78.1035	
-7.75577	-78.0917	
-7.72233	-78.171	
-7.74861	-78.1283	
-7.96544	-78.3063	
-8.10267	-78.1546	
-8.10636	-77.9221	
-8.04482	-77.9252	
-7.65742	-77.7539	
-7.54705	-77.8248	
-7.75014	-77.7386	
-8.0712	-77.5788	
-7.90176	-77.8213	
-7.79232	-77.8435	
-7.81804	-77.7063	
-7.96887	-77.6715	
-8.02984	-77.5565	
-8.07638	-77.6325	
-8.36517	-77.5305	
-8.36168	-77.3167	
-8.44058	-77.5116	
-8.3271	-77.5878	
-8.38922	-77.5846	
-8.47306	-77.7775	
-8.31655	-77.7271	
-8.41272	-77.9278	
-8.38853	-77.8454	
-8.59925	-77.565	
-8.38295	-77.7076	
-8.28504	-77.8205	
-8.08666	-78.2537	
-8.20458	-78.2551	
-8.10517	-78.3848	
-7.97581	-78.6068	
-8.26582	-78.4099	
-8.51346	-78.5711	
-8.2585	-78.5342	
-8.18201	-78.4906	
-7.96631	-78.7154	
-8.15712	-78.6151	
-8.13346	-78.3658	
-8.18862	-78.4147	
-8.18756	-78.3338	
-8.11461	-78.4951	
-8.04989	-78.3149	
-8.2998	-78.2343	
-8.68772	-78.1888	
-8.97392	-78.2735	
-8.72182	-78.1405	
-8.86329	-77.8309	
-8.97051	-77.6434	
-8.6658	-77.6607	
-8.77205	-77.5742	
-8.69661	-77.2795	
-8.81335	-77.2769	
-8.79292	-77.3423	
-8.43924	-77.3678	
-8.18621	-77.3373	
-7.8481	-77.1873	
-7.86515	-77.0216	
-7.95869	-77.3133	
-8.19054	-77.3778	
-8.19884	-77.6125	
-8.26714	-77.5283	
-8.40123	-77.4482	
-8.62327	-77.6471	
-8.46323	-77.5003	
-8.55786	-77.4645	
-8.23026	-77.5762	
-8.38964	-77.5644	
-8.12473	-77.7581	
-8.20009	-77.9619	
-7.95324	-77.9506	
-8.20042	-78.054	
-8.30317	-78.2659	
-8.23544	-78.1187	
-8.17002	-77.9977	
-8.34365	-77.964	
-8.13211	-78.1478	
-8.22989	-78.2751	
-8.0798	-77.8228	
-7.54277	-77.6274	
-7.40799	-77.5125	
-7.38822	-77.5669	
-7.30084	-77.6235	
-7.25402	-78.0712	
-7.36997	-77.8555	
-7.50714	-77.6029	
-7.65414	-77.3693	
-7.86325	-77.4186	
-7.88149	-77.3355	
-8.21326	-77.1639	
-8.344	-77.2471	
-8.33385	-77.1937	
-8.30381	-77.2609	
-8.2677	-77.4005	
-8.1151	-77.0489	
-8.0977	-77.2104	
-7.96742	-77.3955	
-7.82325	-77.2647	
