0	0	0
0	2.64091e-008	0
0	2.59117e-008	0
0	2.54227e-008	0
0	2.49429e-008	0
0	2.44721e-008	0
0	2.40102e-008	0
0	2.35571e-008	0
0	2.31125e-008	0
0	2.26763e-008	0
0	2.22483e-008	0
0	2.18284e-008	0
0	2.14164e-008	0
0	2.10122e-008	0
0	2.06157e-008	0
0	2.02266e-008	0
0	1.98448e-008	0
0	1.94703e-008	0
0	1.91028e-008	0
0	1.87423e-008	0
0	1.83886e-008	0
0	1.80415e-008	0
0	1.7701e-008	0
0	1.73669e-008	0
0	1.70391e-008	0
0	1.67176e-008	0
0	1.6402e-008	0
0	1.60925e-008	0
0	1.57888e-008	0
0	1.54908e-008	0
0	1.51984e-008	0
0	1.49116e-008	0
0	1.46301e-008	0
0	1.4354e-008	0
0	1.40831e-008	0
0	1.38173e-008	0
0	1.35565e-008	0
0	1.33007e-008	0
0	1.30496e-008	0
0	1.28033e-008	0
0	1.25617e-008	0
0	1.23246e-008	0
0	1.2092e-008	0
0	1.18638e-008	0
0	1.16399e-008	0
0	1.14202e-008	0
0	1.12047e-008	0
0	1.09932e-008	0
0	1.07857e-008	0
0	1.05821e-008	0
0	1.03824e-008	0
0	1.01865e-008	0
0	9.99422e-009	0
0	9.80559e-009	0
0	9.62053e-009	0
0	9.43895e-009	0
0	9.26081e-009	0
0	9.08603e-009	0
0	8.91454e-009	0
0	8.74629e-009	0
0	8.58122e-009	0
0	8.41926e-009	0
0	8.26036e-009	0
0	8.10446e-009	0
0	7.9515e-009	0
0	7.80143e-009	0
0	7.65419e-009	0
0	7.50973e-009	0
0	7.368e-009	0
0	7.22894e-009	0
0	7.0925e-009	0
0	6.95864e-009	0
0	6.82731e-009	0
0	6.69846e-009	0
0	6.57203e-009	0
0	6.448e-009	0
0	6.3263e-009	0
0	6.2069e-009	0
0	6.08976e-009	0
0	5.97482e-009	0
0	5.86206e-009	0
0	5.75142e-009	0
0	5.64287e-009	0
0	5.53637e-009	0
0	5.43188e-009	0
0	5.32936e-009	0
0	5.22878e-009	0
0	5.1301e-009	0
0	5.03327e-009	0
0	4.93828e-009	0
0	4.84508e-009	0
0	4.75363e-009	0
0	4.66392e-009	0
0	4.57589e-009	0
0	4.48953e-009	0
0	4.4048e-009	0
0	4.32167e-009	0
0	4.2401e-009	0
0	4.16008e-009	0
0	4.08156e-009	0
0	4.00453e-009	0
0	3.92895e-009	0
0	3.8548e-009	0
0	3.78205e-009	0
0	3.71067e-009	0
0	3.64064e-009	0
0	3.57192e-009	0
0	3.50451e-009	0
0	3.43837e-009	0
0	3.37348e-009	0
0	3.30981e-009	0
0	3.24734e-009	0
0	3.18605e-009	0
0	3.12592e-009	0
0	3.06693e-009	0
0	3.00904e-009	0
0	2.95225e-009	0
0	2.89653e-009	0
0	2.84187e-009	0
0	2.78823e-009	0
0	2.73561e-009	0
0	2.68398e-009	0
0	2.63332e-009	0
0	2.58363e-009	0
0	2.53486e-009	0
0	2.48702e-009	0
0	2.44009e-009	0
0	2.39403e-009	0
0	2.34885e-009	0
0	2.30452e-009	0
0	2.26103e-009	0
0	2.21835e-009	0
0	2.17649e-009	0
0	2.13541e-009	0
0	2.09511e-009	0
0	2.05557e-009	0
0	2.01677e-009	0
0	1.97871e-009	0
0	1.94136e-009	0
0	1.90473e-009	0
0	1.86878e-009	0
0	1.83351e-009	0
0	1.7989e-009	0
0	1.76495e-009	0
0	1.73164e-009	0
0	1.69896e-009	0
0	1.6669e-009	0
0	1.63544e-009	0
0	1.60457e-009	0
0	1.57429e-009	0
0	1.54458e-009	0
0	1.51543e-009	0
0	1.48682e-009	0
0	1.45876e-009	0
0	1.43123e-009	0
0	1.40422e-009	0
0	1.37772e-009	0
0	1.35172e-009	0
0	1.32621e-009	0
0	1.30118e-009	0
0	1.27662e-009	0
0	1.25253e-009	0
0	1.22889e-009	0
0	1.20569e-009	0
0	1.18294e-009	0
0	1.16061e-009	0
0	1.13871e-009	0
0	1.11722e-009	0
0	1.09613e-009	0
0	1.07545e-009	0
0	1.05515e-009	0
0	1.03524e-009	0
0	1.0157e-009	0
0	9.96525e-010	0
0	9.77718e-010	0
0	9.59269e-010	0
0	9.41163e-010	0
0	9.23401e-010	0
0	9.05973e-010	0
0	8.88875e-010	0
0	8.721e-010	0
0	8.55638e-010	0
0	8.39491e-010	0
0	8.23647e-010	0
0	8.08104e-010	0
0	7.9285e-010	0
0	7.77886e-010	0
0	7.63207e-010	0
0	7.48801e-010	0
0	7.34669e-010	0
0	7.20802e-010	0
0	7.07201e-010	0
0	6.93853e-010	0
0	6.80757e-010	0
0	6.6791e-010	0
0	6.55302e-010	0
0	6.42936e-010	0
