11.1002	39.9088	338.303	4.97835	2.02744	-0.557358
10.7716	40.2616	338.042	4.97265	2.02458	-0.575801
10.7371	40.4628	337.59	4.96192	2.06116	-0.574881
10.9231	39.5829	335.281	4.90288	2.07772	-0.57273
9.82866	39.4799	335.765	4.91767	2.05082	-0.540029
10.5192	39.7355	334.773	4.90009	2.0017	-0.571733
9.54177	39.8071	334.442	4.89775	1.97423	-0.556449
10.1391	40.4894	334.901	4.90542	1.94145	-0.557803
10.897	40.3183	335.183	4.91125	1.97699	-0.610565
10.4691	40.1208	336.238	4.94943	2.0128	-0.595298
10.1538	40.0015	336.926	4.95715	2.03297	-0.567372
10.7012	40.0364	337.885	4.96932	1.98591	-0.544576
11.347	40.5057	338.384	4.95998	1.99396	-0.52623
10.5058	40.6115	338.232	4.96263	1.97541	-0.522412
10.8363	39.8456	338.958	4.96747	1.95637	-0.536168
11.1371	39.0511	338.464	4.95754	1.92721	-0.534879
10.082	38.6445	339.978	4.97153	1.95479	-0.534531
8.90534	40.116	340.558	4.95974	1.88996	-0.505625
9.2859	39.8309	340.139	4.95253	1.84598	-0.493902
9.86317	39.7989	338.244	4.90931	1.85455	-0.487759
9.48492	39.7997	339.902	4.9271	1.84453	-0.447485
9.51615	40.0704	338.867	4.92163	1.88868	-0.496766
9.26848	40.1758	340.129	4.96046	1.8883	-0.522031
9.53741	40.0818	338.872	4.95074	1.8423	-0.530099
9.9978	40.4104	338.242	4.94519	1.81582	-0.541758
9.72768	40.2607	338.029	4.94985	1.80403	-0.551276
9.77128	39.8981	337.908	4.95066	1.77742	-0.535487
8.67048	39.3438	340.006	4.99761	1.75762	-0.459061
8.77104	39.517	338.177	4.93102	1.74791	-0.498362
9.06925	39.306	337.932	4.92758	1.75402	-0.518611
9.0122	39.9898	336.62	4.90819	1.82265	-0.515035
8.98932	39.5008	338.244	4.93028	1.81619	-0.479156
9.37308	39.4146	338.632	4.93248	1.81336	-0.470023
10.3922	39.1569	338.61	4.91861	1.83425	-0.50117
10.3428	39.6607	338.216	4.8846	1.82266	-0.525996
10.33	39.2437	338.049	4.90023	1.81184	-0.52092
10.5105	38.8911	337.343	4.8938	1.80731	-0.527359
9.97002	38.5914	337.609	4.90574	1.7957	-0.54394
8.30275	38.7601	337.799	4.90337	1.84286	-0.568963
8.02488	38.0923	338.261	4.91952	1.81056	-0.536296
7.62313	38.3614	338.892	4.97026	1.81544	-0.479983
7.72909	40.4991	337.701	4.95782	1.80712	-0.493239
8.10023	39.3918	336.661	4.90428	1.83625	-0.506206
8.57426	39.2007	337.617	4.92771	1.86251	-0.53492
9.41445	40.2657	337.468	4.91025	1.86214	-0.526549
9.67315	40.6941	338.173	4.90989	1.84163	-0.494982
9.40047	40.8017	337.644	4.91924	1.85032	-0.484407
9.3264	40.6733	338.148	4.93826	1.86847	-0.489339
9.16001	40.754	336.588	4.90147	1.87199	-0.519952
8.91612	41.45	335.462	4.88551	1.83237	-0.55586
9.41531	40.4831	336.138	4.88784	1.85526	-0.533883
9.46779	39.9942	336.323	4.9113	1.87089	-0.530661
8.47309	39.9648	337.493	4.91658	1.89475	-0.516341
8.49688	39.7198	337.41	4.90603	1.9075	-0.508701
8.50376	39.7471	337.176	4.91094	1.95314	-0.530714
8.57646	41.1033	338.405	4.95443	1.98072	-0.524978
8.59904	39.9688	339.118	4.93723	1.95932	-0.529616
8.78451	39.7372	337.794	4.94182	1.99037	-0.549518
8.71802	39.6658	338.271	4.95591	1.97697	-0.534
9.49189	39.4041	338.542	4.97877	1.95527	-0.542359
9.69993	39.0339	338.279	4.98823	1.94274	-0.552225
9.75336	39.442	340.356	5.00326	1.97058	-0.524205
9.77339	37.977	340.773	4.98263	2.03469	-0.49822
9.84001	38.1428	339.468	4.91733	1.97972	-0.502481
10.4427	38.5291	337.359	4.91162	1.99066	-0.518411
11.1154	39.383	338.442	4.91129	2.06274	-0.53139
9.52981	39.0794	338.489	4.9197	2.0398	-0.541711
9.47098	40.432	336.883	4.91669	2.0301	-0.589076
9.12113	41.2689	336.383	4.9091	2.0352	-0.540833
9.80294	41.0812	336.891	4.91599	2.07323	-0.557622
9.93998	40.3196	337.524	4.93797	2.06565	-0.571469
10.634	40.6407	338.397	4.94048	2.03101	-0.551653
11.327	40.5318	337.454	4.93537	2.04393	-0.546822
11.0816	40.3149	337.506	4.92819	2.0848	-0.546947
11.1093	40.5768	337.854	4.89501	2.06456	-0.540497
10.1079	40.2019	337.283	4.86159	2.05741	-0.543346
9.97053	39.7041	338.839	4.88374	1.93351	-0.510102
8.07699	40.8955	339.507	4.90591	1.91757	-0.478248
7.85503	40.6512	337.716	4.88821	1.95476	-0.480967
8.68641	39.8716	338.882	4.91053	1.96863	-0.463826
9.19719	40.0178	339.287	4.92689	2.01028	-0.441279
9.58508	40.7427	338.833	4.93222	2.01079	-0.463836
9.60368	40.6237	338.927	4.9173	1.9853	-0.464457
9.54855	39.9855	338.641	4.92583	1.97242	-0.44316
9.15925	38.959	338.151	4.90836	1.96021	-0.441967
9.80935	39.9636	336.982	4.87994	1.90722	-0.446611
8.88354	39.1523	337.685	4.88685	1.95945	-0.453273
8.80876	39.2425	338.841	4.87166	2.00059	-0.445397
9.4963	39.5785	338.822	4.90816	1.95836	-0.479509
9.3037	39.7935	338.026	4.88647	1.98262	-0.519201
9.11155	40.2811	339.116	4.88803	1.98784	-0.499189
9.19846	40.3462	337.958	4.89664	2.01576	-0.478318
9.16117	40.6267	338.16	4.93073	1.99593	-0.466538
8.55232	39.9209	338.312	4.93075	2.01558	-0.494144
8.3913	39.7349	338.655	4.94705	2.03499	-0.479766
8.48734	40.4873	337.709	4.93279	2.02659	-0.494656
9.10354	40.5746	338.822	4.9642	1.99181	-0.471714
9.99095	40.1027	338.766	4.95529	1.95854	-0.469584
9.57134	40.0198	338.015	4.9483	1.9716	-0.436397
9.47675	38.9017	337.618	4.96337	1.97269	-0.420039
9.1146	39.0369	337.347	4.9569	1.91627	-0.423439
9.40384	39.2901	338.083	4.96814	1.85267	-0.409019
9.35923	38.7884	336.871	4.99941	1.8265	-0.410432
9.48969	38.43	336.981	4.98836	1.81384	-0.426764
9.4623	38.5725	336.664	5.0125	1.75976	-0.41858
9.3823	38.9205	336.605	5.00861	1.7615	-0.401839
9.30857	39.3845	336.72	4.97485	1.72099	-0.43058
8.74136	39.2039	334.8	4.95966	1.65817	-0.408221
8.51266	39.4824	334.419	4.95778	1.64535	-0.371397
8.27742	39.4585	333.406	4.94557	1.5854	-0.423432
9.58854	39.5523	334.206	4.93205	1.58154	-0.477182
9.5957	39.9732	334.501	4.91986	1.60451	-0.455824
8.67893	39.7005	336.435	4.97439	1.595	-0.466228
8.9484	39.51	336.313	4.92262	1.62842	-0.448849
8.73584	40.0103	337.154	4.941	1.6793	-0.432397
9.26271	40.2362	336.659	4.96168	1.64873	-0.438289
9.41082	40.1953	337.613	4.97484	1.68548	-0.447994
9.6325	40.0571	337.221	4.9606	1.69379	-0.449247
9.08922	40.1728	337.406	4.99119	1.77144	-0.435788
9.47625	40.539	337.921	4.99241	1.78836	-0.458143
8.26729	40.7292	337.204	4.93494	1.71317	-0.491309
8.86729	40.9348	336.356	4.90975	1.63607	-0.488041
